True\Pred	Amur_Falcon	Asian_Brown_Flycatcher	Asian_House_Martin	Asian_Koel	Azure-winged_Magpie	Bar-tailed_Godwit	Barn_Swallow	Besra	Black-browed_Reed_Warbler	Black-capped_Kingfisher	Black-collared_Starling	Black-crowned_Night_Heron	Black-headed_Bunting	Black-naped_Tern	Black-tailed_Gull	Black-winged_Cuckooshrike	Black-winged_Kite	Black-winged_Stilt	Black_Kite	Blue-tailed_Bee-eater	Blue_Rock_Thrush	Broad-billed_Sandpiper	Brown-cheeked_Rail	Brown-flanked_Bush_Warbler	Brown_Shrike	Buff-bellied_Pipit	Caspian_Tern	Chestnut-eared_Bunting	Chestnut_Bulbul	Chinese_Barbet	Chinese_Francolin	Chinese_Grey_Shrike	Chinese_Penduline_Tit	Chinese_Pond_Heron	Collared_Owlet	Common_Cuckoo	Common_Greenshank	Common_Kestrel	Common_Kingfisher	Common_Redshank	Common_Sandpiper	Common_Snipe	Common_Tailorbird	Crested_Honey_Buzzard	Crested_Myna	Curlew_Sandpiper	Dusky_Warbler	Eastern_Imperial_Eagle	Eastern_Spot-billed_Duck	Eastern_Yellow_Wagtail	Eurasian_Bittern	Eurasian_Hobby	Eurasian_Hoopoe	Eurasian_Magpie	Eurasian_Teal	Eurasian_Tree_Sparrow	Eurasian_Wigeon	Eurasian_Wryneck	Falcated_Duck	Far_Eastern_Curlew	Fork-tailed_Drongo-_Cuckoo	Fork-tailed_Sunbird	Gadwall	Garganey	Glossy_Ibis	Golden-headed_Cisticola	Great_Crested_Grebe	Great_Egret	Greater_Coucal	Greater_Crested_Tern	Greater_Necklaced_Laughingthrush	Greater_Painted-snipe	Greater_Sand_Plover	Green-billed_Malkoha	Green_Sandpiper	Grey-backed_Thrush	Grey-capped_Greenfinch	Grey-chinned_Minivet	Grey-headed_Lapwing	Grey-tailed_Tattler	Grey_Heron	Grey_Nightjar	Grey_Plover	Grey_Wagtail	Gull-billed_Tern	Hen_Harrier	Himalayan_Swiftlet	House_Sparrow	House_Swift	Indian_Cuckoo	Japanese_Quail	Japanese_Sparrowhawk	Kentish_Plover	Large-billed_Crow	Large_Hawk-_Cuckoo	Lesser_Coucal	Lesser_Sand_Plover	Lesser_Whistling_Duck	Light-vented_Bulbul	Little_Bunting	Little_Curlew	Little_Egret	Little_Ringed_Plover	Long-billed_Dowitcher	Long-toed_Stint	Mallard	Marsh_Sandpiper	Masked_Laughingthrush	Mountain_Bulbul	Mountain_Scops_Owl	Northern_Pintail	Northern_Shoveler	Oriental_Dollarbird	Oriental_Pratincole	Oriental_Scops_Owl	Oriental_Turtle_Dove	Pacific_Golden_Plover	Pacific_Reef_Heron	Pacific_Swift	Pale_Thrush	Pallas's_Leaf_Warbler	Pheasant-tailed_Jacana	Pied_Avocet	Pied_Kingfisher	Pin-tailed_Snipe	Plain_Prinia	Plaintive_Cuckoo	Plumbeous_Water_Redstart	Purple_Heron	Red-billed_Blue_Magpie	Red-flanked_Bluetail	Red-necked_Phalarope	Red-rumped_Swallow	Red-throated_Pipit	Red-whiskered_Bulbul	Red_Collared_Dove	Red_Knot	Richard's_Pipit	River_Lapwing	Rufous-capped_Babbler	Sand_Martin	Sanderling	Scaly-breasted_Munia	Scarlet-backed_Flowerpecker	Scarlet_Minivet	Sharp-tailed_Sandpiper	Siberian_Rubythroat	Slaty-breasted_Rail	Slaty-legged_Crake	Sooty-headed_Bulbul	Spotted_Dove	Spotted_Redshank	Stejneger's_Stonechat	Streak-breasted_Scimitar_Babbler	Striated_Heron	Swinhoe's_Snipe	Taiwan_Hwamei	Temminck's_Stint	Tristram's_Bunting	Verditer_Flycatcher	Von_Schrenck's_Bittern	Warbling_White-eye	Water_Pipit	Western_Osprey	Whimbrel	Whiskered_Tern	White's_Thrush	White-breasted_Waterhen	White-cheeked_Starling	White-rumped_Munia	White-tailed_Robin	White-throated_Kingfisher	White-winged_Tern	White_Wagtail	Wood_Sandpiper	Yellow-bellied_Prinia	Yellow-browed_Warbler	Yellow_Bittern	Zitting_Cisticola	True_Total	Recall
Scarlet-backed_Flowerpecker	0.000000	0.094431	0.000000	0.000000	0.000000	0.000000	0.004843	0.000000	0.007264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036320	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000	0.000000	0.000000	0.000000	0.002421	0.009685	0.055690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007264	0.000000	0.007264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004843	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000	0.000000	0.002421	0.000000	0.000000	0.002421	0.000000	0.000000	0.002421	0.026634	0.002421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007264	0.629540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000	0.012107	0.002421	0.000000	0.000000	0.004843	0.000000	0.000000	0.000000	0.000000	0.000000	0.004843	0.000000	0.000000	0.000000	0.000000	0.004843	0.000000	0.012107	413	0.629540
Scarlet_Minivet	0.000000	0.000000	0.004396	0.000000	0.000000	0.000000	0.000000	0.010989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002198	0.017582	0.000000	0.019780	0.000000	0.008791	0.004396	0.000000	0.000000	0.006593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006593	0.000000	0.000000	0.000000	0.000000	0.004396	0.000000	0.000000	0.002198	0.000000	0.000000	0.000000	0.000000	0.000000	0.010989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002198	0.002198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008791	0.000000	0.000000	0.000000	0.000000	0.002198	0.000000	0.002198	0.000000	0.006593	0.775824	0.000000	0.008791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050549	0.000000	0.008791	0.006593	0.000000	0.000000	0.000000	0.000000	0.004396	0.002198	0.000000	0.006593	0.000000	0.000000	0.000000	0.000000	0.002198	0.008791	0.000000	0.000000	455	0.775824
Sharp-tailed_Sandpiper	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005556	0.000000	0.000000	0.005556	0.822222	0.000000	0.000000	0.000000	0.000000	0.000000	0.005556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	180	0.822222
Siberian_Rubythroat	0.000000	0.002358	0.000000	0.014151	0.000000	0.000000	0.000000	0.004717	0.018868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.004717	0.000000	0.014151	0.000000	0.000000	0.000000	0.030660	0.000000	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016509	0.000000	0.000000	0.000000	0.047170	0.004717	0.000000	0.000000	0.000000	0.000000	0.009434	0.000000	0.000000	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.000000	0.000000	0.025943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.004717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002358	0.000000	0.000000	0.000000	0.000000	0.002358	0.000000	0.000000	0.000000	0.000000	0.002358	0.000000	0.007075	0.000000	0.000000	0.002358	0.002358	0.000000	0.000000	0.000000	0.000000	0.002358	0.004717	0.000000	0.000000	0.000000	0.674528	0.000000	0.000000	0.000000	0.000000	0.025943	0.004717	0.000000	0.002358	0.000000	0.000000	0.000000	0.007075	0.014151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004717	0.000000	0.000000	0.000000	0.009434	0.002358	0.002358	0.002358	0.002358	0.000000	424	0.674528
Slaty-breasted_Rail	0.000000	0.002558	0.000000	0.015345	0.000000	0.002558	0.000000	0.000000	0.002558	0.000000	0.000000	0.007673	0.000000	0.002558	0.002558	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.000000	0.000000	0.007673	0.000000	0.000000	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.035806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007673	0.000000	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.005115	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.000000	0.005115	0.000000	0.000000	0.010230	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030691	0.000000	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.007673	0.000000	0.000000	0.000000	0.000000	0.002558	0.007673	0.002558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007673	0.000000	0.002558	0.002558	0.000000	0.005115	0.000000	0.000000	0.002558	0.005115	0.000000	0.015345	0.000000	0.002558	0.000000	0.000000	0.000000	0.000000	0.000000	0.002558	0.000000	0.005115	0.000000	0.007673	0.670077	0.000000	0.010230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046036	0.000000	0.002558	0.000000	0.000000	0.005115	0.000000	0.000000	0.028133	0.000000	0.000000	0.000000	391	0.670077
Slaty-legged_Crake	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.050794	0.000000	0.009524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025397	0.000000	0.000000	0.000000	0.006349	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003175	0.000000	0.000000	0.003175	0.000000	0.003175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.850794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	315	0.850794
Sooty-headed_Bulbul	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.022422	0.004484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004484	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.013453	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.091928	0.000000	0.000000	0.000000	0.062780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015695	0.000000	0.017937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015695	0.000000	0.000000	0.008969	0.002242	0.000000	0.000000	0.000000	0.121076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.461883	0.020179	0.000000	0.000000	0.105381	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002242	0.000000	446	0.461883
Spotted_Dove	0.000000	0.000000	0.000000	0.003906	0.001953	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.003906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.001953	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011719	0.000000	0.000000	0.005859	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.003906	0.000000	0.001953	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.021484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.896484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005859	0.003906	0.000000	0.000000	0.001953	0.000000	0.000000	0.000000	0.000000	0.001953	0.001953	0.000000	0.000000	0.007812	0.000000	0.000000	0.000000	0.000000	0.003906	0.000000	0.000000	512	0.896484
Spotted_Redshank	0.000000	0.002309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.004619	0.000000	0.013857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.004619	0.000000	0.000000	0.000000	0.000000	0.000000	0.023095	0.000000	0.000000	0.013857	0.000000	0.004619	0.000000	0.000000	0.002309	0.002309	0.000000	0.000000	0.000000	0.000000	0.009238	0.000000	0.000000	0.002309	0.000000	0.000000	0.009238	0.000000	0.002309	0.000000	0.002309	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.004619	0.000000	0.000000	0.000000	0.000000	0.006928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.011547	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.004619	0.000000	0.000000	0.000000	0.006928	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.004619	0.000000	0.011547	0.000000	0.000000	0.000000	0.000000	0.000000	0.009238	0.002309	0.000000	0.000000	0.002309	0.000000	0.002309	0.002309	0.000000	0.000000	0.000000	0.002309	0.006928	0.004619	0.006928	0.002309	0.004619	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.013857	0.000000	0.000000	0.011547	0.000000	0.741339	0.000000	0.000000	0.000000	0.000000	0.006928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.009238	0.000000	0.000000	0.000000	0.000000	433	0.741339
Stejneger's_Stonechat	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004938	0.000000	0.002469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014815	0.000000	0.000000	0.000000	0.000000	0.000000	0.004938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004938	0.000000	0.000000	0.000000	0.000000	0.000000	0.002469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019753	0.000000	0.000000	0.000000	0.000000	0.019753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103704	0.000000	0.000000	0.000000	0.000000	0.000000	0.760494	0.000000	0.000000	0.000000	0.002469	0.000000	0.000000	0.012346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004938	0.000000	0.000000	405	0.760494
Streak-breasted_Scimitar_Babbler	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010025	0.002506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005013	0.035088	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.000000	0.000000	0.000000	0.002506	0.000000	0.002506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.005013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.909774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	399	0.909774
Striated_Heron	0.000000	0.000000	0.000000	0.002283	0.000000	0.002283	0.000000	0.002283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011416	0.000000	0.000000	0.000000	0.000000	0.000000	0.004566	0.004566	0.004566	0.000000	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.000000	0.004566	0.000000	0.000000	0.025114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002283	0.002283	0.000000	0.006849	0.002283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.013699	0.002283	0.015982	0.002283	0.000000	0.000000	0.002283	0.009132	0.002283	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.000000	0.000000	0.011416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006849	0.000000	0.002283	0.000000	0.000000	0.000000	0.004566	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002283	0.009132	0.000000	0.000000	0.000000	0.000000	0.000000	0.002283	0.000000	0.002283	0.002283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.004566	0.004566	0.000000	0.000000	0.000000	0.000000	0.000000	0.009132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.751142	0.000000	0.004566	0.000000	0.000000	0.000000	0.000000	0.002283	0.000000	0.002283	0.000000	0.002283	0.000000	0.009132	0.000000	0.000000	0.000000	0.002283	0.000000	0.000000	0.000000	0.004566	0.000000	0.006849	0.018265	438	0.751142
Swinhoe's_Snipe	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010526	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038596	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.038596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.835088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	285	0.835088
